# File: PLEXOS_World_memberships.csv
# Title: PLEXOS-World Memberships Mapping File
# Units: N/A (mapping file)
# Source: Brinkerink; Deane; 2020; PLEXOS-World 2015; https://doi.org/10.7910/DVN/CBYXBY; Harvard Dataverse; V6; U; UNF:6:fyT1L5t+sHlvSHolxelaVg==[PLEXOS-World 2015 Gold V1.1.tab]
# Comments: 'Memberships' sheet from PLEXOS-World 2015 Gold V1.1.tab. PLEXOS-World 2015 model in raw data format. As part of the model data this file includes among others all global power plant capacities as well as existing NTC transmission capacities between countries and sub-country regions as of 2015. See the supplementary material document and the main journal paper for more detail. The most important sheets in the file are the 'Objects' sheet (includes all modeled objects); the 'Memberships' sheet (defines interrelationships between objects); the Attributes sheet (among others includes geolocations of objects) and the properties sheet (includes all quantified property values of objects).
# Column types: ccccc 
# ----------
parent_class,child_class,collection,parent_object,child_object
Generator,Node,Nodes,USA_Gas_LoyolaUniversi25340,NA-USA-RW
Generator,Node,Nodes,USA_Gas_LSPCottageGro24993,NA-USA-MW
Generator,Node,Nodes,USA_Gas_LSPWhitewater24994,NA-USA-ME
Generator,Node,Nodes,USA_Gas_LSUCogen24995,NA-USA-SA
Generator,Node,Nodes,USA_Gas_LunaEnergyFac25348,NA-USA-AZ
Generator,Node,Nodes,USA_Gas_LVSuttonComb24978,NA-USA-SV
Generator,Node,Nodes,USA_Gas_MaconEnergyCe25410,NA-USA-SW
Generator,Node,Nodes,USA_Gas_Maddox25413,NA-USA-SS
Generator,Node,Nodes,USA_Gas_Madelia25414,NA-USA-MW
Generator,Node,Nodes,USA_Gas_Madison25418,NA-USA-RW
Generator,Node,Nodes,USA_Gas_MagicValleyGe25424,NA-USA-ER
Generator,Node,Nodes,USA_Gas_MagnetCove25426,NA-USA-SA
Generator,Node,Nodes,USA_Gas_MagnoliaPower25427,NA-USA-SC
Generator,Node,Nodes,USA_Gas_MagnoliaPower25428,NA-USA-CA
Generator,Node,Nodes,USA_Gas_MaineIndepende25436,NA-USA-NE
Generator,Node,Nodes,USA_Gas_MainStreetMI25434,NA-USA-RM
Generator,Node,Nodes,USA_Gas_MalagaPowerLL25441,NA-USA-CA
Generator,Node,Nodes,USA_Gas_Malburg25442,NA-USA-CA
Generator,Node,Nodes,USA_Gas_ManchesterStre25453,NA-USA-NE
Generator,Node,Nodes,USA_Gas_ManchiefElectr25454,NA-USA-RA
Generator,Node,Nodes,USA_Gas_Mandalay25455,NA-USA-CA
Generator,Node,Nodes,USA_Gas_Mangum25456,NA-USA-SS
Generator,Node,Nodes,USA_Gas_MankatoEnergy25460,NA-USA-MW
Generator,Node,Nodes,USA_Gas_Maquoketa125473,NA-USA-MW
Generator,Node,Nodes,USA_Gas_MarchPointCog25481,NA-USA-NW
Generator,Node,Nodes,USA_Gas_MarcusHookEne25483,NA-USA-RE
Generator,Node,Nodes,USA_Gas_MarcusHookRef25484,NA-USA-RE
Generator,Node,Nodes,USA_Gas_MariposaEnergy25494,NA-USA-CA
Generator,Node,Nodes,USA_Gas_MarquetteEnerg25503,NA-USA-ME
Generator,Node,Nodes,USA_Gas_MarshallEnergy25518,NA-USA-SC
Generator,Node,Nodes,USA_Gas_MarshallMI25513,NA-USA-RM
Generator,Node,Nodes,USA_Gas_MarshallMO25515,NA-USA-SN
Generator,Node,Nodes,USA_Gas_Marshalltown25529,NA-USA-MW
Generator,Node,Nodes,USA_Gas_MarshalltownGe25530,NA-USA-MW
Generator,Node,Nodes,USA_Gas_MarshfieldUtil25533,NA-USA-ME
Generator,Node,Nodes,USA_Gas_MarshLandingG25508,NA-USA-CA
Generator,Node,Nodes,USA_Gas_MarshRunGener25509,NA-USA-SV
Generator,Node,Nodes,USA_Gas_MarsSnackfood25505,NA-USA-RW
Generator,Node,Nodes,USA_Gas_MarsWrigleyCo25506,NA-USA-RE
Generator,Node,Nodes,USA_Gas_Martin25535,NA-USA-FR
Generator,Node,Nodes,USA_Gas_MartinezRefini25542,NA-USA-CA
Generator,Node,Nodes,USA_Gas_MassenaEnergy25555,NA-USA-NY
Generator,Node,Nodes,USA_Gas_MassInstTech25551,NA-USA-NE
Generator,Node,Nodes,USA_Gas_Masspower25557,NA-USA-NE
Generator,Node,Nodes,USA_Gas_Maxim25560,NA-USA-CA
Generator,Node,Nodes,USA_Gas_Mayagez25562,NA-USA-PR
Generator,Node,Nodes,USA_Gas_MCAGCCCogenPl25367,NA-USA-CA
Generator,Node,Nodes,USA_Gas_McCartney25570,NA-USA-SN
Generator,Node,Nodes,USA_Gas_McClainEnergy25571,NA-USA-SS
Generator,Node,Nodes,USA_Gas_McClellanAR25572,NA-USA-SA
Generator,Node,Nodes,USA_Gas_McClellanCA25573,NA-USA-CA
Generator,Node,Nodes,USA_Gas_McGrathPeaker25584,NA-USA-CA
Generator,Node,Nodes,USA_Gas_McIntosh25589,NA-USA-SE
Generator,Node,Nodes,USA_Gas_McIntoshAL25590,NA-USA-SE
Generator,Node,Nodes,USA_Gas_McIntoshCombin25591,NA-USA-SE
Generator,Node,Nodes,USA_Gas_McKeeRun25594,NA-USA-RE
Generator,Node,Nodes,USA_Gas_McKittrickCoge25598,NA-USA-CA
Generator,Node,Nodes,USA_Gas_McKittrickLimi25599,NA-USA-CA
Generator,Node,Nodes,USA_Gas_McMeekin25602,NA-USA-SV
Generator,Node,Nodes,USA_Gas_McPherson225607,NA-USA-SN
Generator,Node,Nodes,USA_Gas_McPherson325608,NA-USA-SN
Generator,Node,Nodes,USA_Gas_McWilliams25610,NA-USA-SE
Generator,Node,Nodes,USA_Gas_Meade25614,NA-USA-SN
Generator,Node,Nodes,USA_Gas_MeadRumfordCo25613,NA-USA-NE
Generator,Node,Nodes,USA_Gas_MedicalAreaTo25631,NA-USA-NE
Generator,Node,Nodes,USA_Gas_MEPIGTFacilit25372,NA-USA-SW
Generator,Node,Nodes,USA_Gas_MerckRahwayPo25651,NA-USA-RE
Generator,Node,Nodes,USA_Gas_MerlParr25656,NA-USA-MW
Generator,Node,Nodes,USA_Gas_MesquiteGenera25667,NA-USA-AZ
Generator,Node,Nodes,USA_Gas_MesquiteGenera25668,NA-USA-AZ
Generator,Node,Nodes,USA_Gas_MetcalfEnergy25678,NA-USA-CA
Generator,Node,Nodes,USA_Gas_MichiganPower25699,NA-USA-RM
Generator,Node,Nodes,USA_Gas_MickletonStati25702,NA-USA-RE
Generator,Node,Nodes,USA_Gas_MiddletownCoke25716,NA-USA-RW
Generator,Node,Nodes,USA_Gas_MidGeorgiaCog25703,NA-USA-SE
Generator,Node,Nodes,USA_Gas_MidlandCogener25717,NA-USA-RM
Generator,Node,Nodes,USA_Gas_MidlothianEner25718,NA-USA-ER
Generator,Node,Nodes,USA_Gas_MidSetCogener25704,NA-USA-CA
Generator,Node,Nodes,USA_Gas_MidullaGenerat25719,NA-USA-FR
Generator,Node,Nodes,USA_Gas_MidwayPeaking25720,NA-USA-CA
Generator,Node,Nodes,USA_Gas_MidwaySunsetC25722,NA-USA-CA
Generator,Node,Nodes,USA_Gas_MilamGasRecov25725,NA-USA-SW
Generator,Node,Nodes,USA_Gas_Milan25726,NA-USA-RE
Generator,Node,Nodes,USA_Gas_MilesCityGT25729,NA-USA-NW
Generator,Node,Nodes,USA_Gas_MilfordPowerL25734,NA-USA-NE
Generator,Node,Nodes,USA_Gas_MilfordPowerP25735,NA-USA-NE
Generator,Node,Nodes,USA_Gas_MillcreekPower25750,NA-USA-NW
Generator,Node,Nodes,USA_Gas_MillCreekSC25741,NA-USA-SV
Generator,Node,Nodes,USA_Gas_MillenniumPowe25751,NA-USA-NE
Generator,Node,Nodes,USA_Gas_MillerCoorsIrw25752,NA-USA-CA
Generator,Node,Nodes,USA_Gas_MiltonLKapp25769,NA-USA-SN
Generator,Node,Nodes,USA_Gas_MinneapolisCit25780,NA-USA-SN
Generator,Node,Nodes,USA_Gas_MinnesotaRiver25782,NA-USA-MW
Generator,Node,Nodes,USA_Gas_MintFarmGener25786,NA-USA-NW
Generator,Node,Nodes,USA_Gas_MiraLomaPeake25792,NA-USA-CA
Generator,Node,Nodes,USA_Gas_MiramarEnergy25793,NA-USA-CA
Generator,Node,Nodes,USA_Gas_MississippiBap25797,NA-USA-SA
Generator,Node,Nodes,USA_Gas_MJMEUCGenerati25377,NA-USA-SW
Generator,Node,Nodes,USA_Gas_MMSDJonesIsla25388,NA-USA-RW
Generator,Node,Nodes,USA_Gas_Moline25827,NA-USA-SW
Generator,Node,Nodes,USA_Gas_MondelezGlobal25830,NA-USA-RW
Generator,Node,Nodes,USA_Gas_MonroeCommunit25836,NA-USA-NY
Generator,Node,Nodes,USA_Gas_MonroeGenerati25839,NA-USA-SV
Generator,Node,Nodes,USA_Gas_MontanaPowerS25848,NA-USA-AZ
Generator,Node,Nodes,USA_Gas_MontBelvieuCo25846,NA-USA-SA
Generator,Node,Nodes,USA_Gas_MontefieorMedi25850,NA-USA-NY
Generator,Node,Nodes,USA_Gas_MontpelierElec25868,NA-USA-RW
Generator,Node,Nodes,USA_Gas_MonValleyWork25828,NA-USA-RW
Generator,Node,Nodes,USA_Gas_Mooreland25874,NA-USA-SS
Generator,Node,Nodes,USA_Gas_MooseheartPowe25880,NA-USA-RW
Generator,Node,Nodes,USA_Gas_MorganCreek25890,NA-USA-ER
Generator,Node,Nodes,USA_Gas_MorganEnergyC25891,NA-USA-SC
Generator,Node,Nodes,USA_Gas_MorrisCogenera25905,NA-USA-RW
Generator,Node,Nodes,USA_Gas_MortonSaltRit25909,NA-USA-RW
Generator,Node,Nodes,USA_Gas_Moselle25915,NA-USA-SE
Generator,Node,Nodes,USA_Gas_MotivaEnterpri25921,NA-USA-SA
Generator,Node,Nodes,USA_Gas_MountainCreek25933,NA-USA-ER
Generator,Node,Nodes,USA_Gas_MountainviewGe25948,NA-USA-CA
Generator,Node,Nodes,USA_Gas_MPCGenerating25394,NA-USA-SE
Generator,Node,Nodes,USA_Gas_MSCCroswell25396,NA-USA-RM
Generator,Node,Nodes,USA_Gas_MTHSCoGenBui25398,NA-USA-RW
Generator,Node,Nodes,USA_Gas_MTSUPowerCoG25399,NA-USA-SC
Generator,Node,Nodes,USA_Gas_MulberryCogene25963,NA-USA-FR
Generator,Node,Nodes,USA_Gas_MunicipalCogen25969,NA-USA-CA
Generator,Node,Nodes,USA_Gas_MunicipalPower25971,NA-USA-RM
Generator,Node,Nodes,USA_Gas_MurrayGill25981,NA-USA-SN
Generator,Node,Nodes,USA_Gas_MurrayTurbine25983,NA-USA-NW
Generator,Node,Nodes,USA_Gas_MuseumofScien25985,NA-USA-RW
Generator,Node,Nodes,USA_Gas_Mustang25992,NA-USA-SS
Generator,Node,Nodes,USA_Gas_MustangStation25994,NA-USA-SS
Generator,Node,Nodes,USA_Gas_MustangStation25995,NA-USA-SS
Generator,Node,Nodes,USA_Gas_MysticGenerati25998,NA-USA-NE
Generator,Node,Nodes,USA_Gas_NAEALakewoodL26000,NA-USA-RE
Generator,Node,Nodes,USA_Gas_NAEAOceanPeak26001,NA-USA-RE
Generator,Node,Nodes,USA_Gas_NAFTARegionOl26002,NA-USA-SA
Generator,Node,Nodes,USA_Gas_Nalco26056,NA-USA-RW
Generator,Node,Nodes,USA_Gas_NapoleonPeakin26063,NA-USA-RM
Generator,Node,Nodes,USA_Gas_NarrowsGasTur26068,NA-USA-NY
Generator,Node,Nodes,USA_Gas_NassauEnergyC26075,NA-USA-NY
Generator,Node,Nodes,USA_Gas_NavalHospital26085,NA-USA-CA
Generator,Node,Nodes,USA_Gas_NavalStationE26086,NA-USA-CA
Generator,Node,Nodes,USA_Gas_NavyYardPeake26088,NA-USA-RE
Generator,Node,Nodes,USA_Gas_NCSUCatesCoge26005,NA-USA-SV
Generator,Node,Nodes,USA_Gas_NeboPowerStat26092,NA-USA-NW
Generator,Node,Nodes,USA_Gas_NebraskaCity26094,NA-USA-MW
Generator,Node,Nodes,USA_Gas_NebraskaCity26095,NA-USA-MW
Generator,Node,Nodes,USA_Gas_NECCOCoGenera26006,NA-USA-NE
Generator,Node,Nodes,USA_Gas_NeilSimpsonGa26099,NA-USA-RA
Generator,Node,Nodes,USA_Gas_NelsonEnergyC26105,NA-USA-RW
Generator,Node,Nodes,USA_Gas_NEOFreeholdGe26008,NA-USA-RE
Generator,Node,Nodes,USA_Gas_NevadaCogenAs26110,NA-USA-AZ
Generator,Node,Nodes,USA_Gas_NevadaCogenAs26111,NA-USA-AZ
Generator,Node,Nodes,USA_Gas_NewarkAmerica26148,NA-USA-NE
Generator,Node,Nodes,USA_Gas_NewarkBayCoge26149,NA-USA-RE
Generator,Node,Nodes,USA_Gas_NewarkEnergyC26150,NA-USA-RE
Generator,Node,Nodes,USA_Gas_NewCastlePlan26118,NA-USA-RW
Generator,Node,Nodes,USA_Gas_NewCovertGene26120,NA-USA-RW
Generator,Node,Nodes,USA_Gas_NewgulfCogen26155,NA-USA-ER
Generator,Node,Nodes,USA_Gas_NewHampton26123,NA-USA-MW
Generator,Node,Nodes,USA_Gas_NewHavenHarbo26125,NA-USA-NE
Generator,Node,Nodes,USA_Gas_NewIndyOntari26147,NA-USA-CA
Generator,Node,Nodes,USA_Gas_Newington26158,NA-USA-NE
Generator,Node,Nodes,USA_Gas_Newman26159,NA-USA-AZ
Generator,Node,Nodes,USA_Gas_NewmanPA26160,NA-USA-RE
Generator,Node,Nodes,USA_Gas_NewMexicoStat26134,NA-USA-AZ
Generator,Node,Nodes,USA_Gas_NewPrague26138,NA-USA-MW
Generator,Node,Nodes,USA_Gas_NewRoads26140,NA-USA-SA
Generator,Node,Nodes,USA_Gas_NewYorkUniver26146,NA-USA-NY
Generator,Node,Nodes,USA_Gas_Nichols26173,NA-USA-SS
Generator,Node,Nodes,USA_Gas_NIHCogeneratio26013,NA-USA-RE
Generator,Node,Nodes,USA_Gas_NikiskiCoGene26178,NA-USA-AK
Generator,Node,Nodes,USA_Gas_NilandGasTurb26179,NA-USA-AZ
Generator,Node,Nodes,USA_Gas_NineMileGasP26185,NA-USA-SS
Generator,Node,Nodes,USA_Gas_NineMilePoint26186,NA-USA-SA
Generator,Node,Nodes,USA_Gas_NineSprings26188,NA-USA-ME
Generator,Node,Nodes,USA_Gas_Noblesville26205,NA-USA-RW
Generator,Node,Nodes,USA_Gas_Nodaway26206,NA-USA-SN
Generator,Node,Nodes,USA_Gas_North1st26218,NA-USA-NY
Generator,Node,Nodes,USA_Gas_NorthChicagoE26229,NA-USA-RW
Generator,Node,Nodes,USA_Gas_NorthDenver26232,NA-USA-MW
Generator,Node,Nodes,USA_Gas_Northeastern26267,NA-USA-SS
Generator,Node,Nodes,USA_Gas_NortheasternIl26268,NA-USA-RW
Generator,Node,Nodes,USA_Gas_NortheastIN26263,NA-USA-RW
Generator,Node,Nodes,USA_Gas_NortheastMI26264,NA-USA-RM
Generator,Node,Nodes,USA_Gas_NortheastWA26266,NA-USA-NW
Generator,Node,Nodes,USA_Gas_NorthIslandEn26241,NA-USA-CA
Generator,Node,Nodes,USA_Gas_NorthLoop26244,NA-USA-AZ
Generator,Node,Nodes,USA_Gas_NorthMidwayCo26246,NA-USA-CA
Generator,Node,Nodes,USA_Gas_NorthNinthStr26248,NA-USA-RW
Generator,Node,Nodes,USA_Gas_Northport26278,NA-USA-NY
Generator,Node,Nodes,USA_Gas_NorthwestCommu26281,NA-USA-RW
Generator,Node,Nodes,USA_Gas_NortonPowerhou26284,NA-USA-NE
Generator,Node,Nodes,USA_Gas_NotchCliff26291,NA-USA-RE
Generator,Node,Nodes,USA_Gas_NRGChalkPoint26017,NA-USA-RE
Generator,Node,Nodes,USA_Gas_NRGEnergyCent26026,NA-USA-RE
Generator,Node,Nodes,USA_Gas_NRGEnergySan26027,NA-USA-CA
Generator,Node,Nodes,USA_Gas_NRGRockfordI26029,NA-USA-RW
Generator,Node,Nodes,USA_Gas_NRGRockfordII26030,NA-USA-RW
Generator,Node,Nodes,USA_Gas_NRGSterlington26037,NA-USA-SA
Generator,Node,Nodes,USA_Gas_NTCMCRDEnergy26045,NA-USA-CA
Generator,Node,Nodes,USA_Gas_NuecesBay26300,NA-USA-ER
Generator,Node,Nodes,USA_Gas_OakdaleRenewab26341,NA-USA-MW
Generator,Node,Nodes,USA_Gas_OakPointCogen26335,NA-USA-SA
Generator,Node,Nodes,USA_Gas_OberlinKS26346,NA-USA-SN
Generator,Node,Nodes,USA_Gas_OberlinOH26347,NA-USA-RW
Generator,Node,Nodes,USA_Gas_OBPCogen26310,NA-USA-NY
Generator,Node,Nodes,USA_Gas_OceanStatePow26351,NA-USA-NE
Generator,Node,Nodes,USA_Gas_OceanStatePow26352,NA-USA-NE
Generator,Node,Nodes,USA_Gas_Ocotillo26360,NA-USA-AZ
Generator,Node,Nodes,USA_Gas_OdessaEctorPo26365,NA-USA-ER
Generator,Node,Nodes,USA_Gas_OgdensburgPowe26370,NA-USA-NY
Generator,Node,Nodes,USA_Gas_OHHutchings26304,NA-USA-RW
Generator,Node,Nodes,USA_Gas_OklahomaCogene26374,NA-USA-SS
Generator,Node,Nodes,USA_Gas_OleanderPower26387,NA-USA-FR
Generator,Node,Nodes,USA_Gas_Olive26389,NA-USA-CA
Generator,Node,Nodes,USA_Gas_OliveViewMedi26390,NA-USA-CA
Generator,Node,Nodes,USA_Gas_OLSEnergyChin26317,NA-USA-CA
Generator,Node,Nodes,USA_Gas_OneMarketPlaz26403,NA-USA-CA
Generator,Node,Nodes,USA_Gas_OnetaEnergyCe26410,NA-USA-SS
Generator,Node,Nodes,USA_Gas_OntelauneeEner26419,NA-USA-RE
Generator,Node,Nodes,USA_Gas_OprylandUSA26428,NA-USA-SC
Generator,Node,Nodes,USA_Gas_OptimEnergyAl26429,NA-USA-SA
Generator,Node,Nodes,USA_Gas_OrangeCogenera26435,NA-USA-FR
Generator,Node,Nodes,USA_Gas_OrangeGrovePe26437,NA-USA-CA
Generator,Node,Nodes,USA_Gas_OrchardPark26444,NA-USA-RE
Generator,Node,Nodes,USA_Gas_OregonCleanEn26447,NA-USA-RW
Generator,Node,Nodes,USA_Gas_OregonStateUn26449,NA-USA-NW
Generator,Node,Nodes,USA_Gas_OrlandoCogenL26459,NA-USA-FR
Generator,Node,Nodes,USA_Gas_OrmondBeach26463,NA-USA-CA
Generator,Node,Nodes,USA_Gas_OrovilleCogene26467,NA-USA-CA
Generator,Node,Nodes,USA_Gas_OsageCity26473,NA-USA-SN
Generator,Node,Nodes,USA_Gas_OsageIA26472,NA-USA-MW
Generator,Node,Nodes,USA_Gas_Osawatomie26476,NA-USA-SN
Generator,Node,Nodes,USA_Gas_OsceolaFL26482,NA-USA-FR
Generator,Node,Nodes,USA_Gas_OspreyEnergyC26487,NA-USA-FR
Generator,Node,Nodes,USA_Gas_OspreyPointRE26488,NA-USA-RW
Generator,Node,Nodes,USA_Gas_OtayMesaGener26496,NA-USA-CA
Generator,Node,Nodes,USA_Gas_OtsegoMillPow26500,NA-USA-RM
Generator,Node,Nodes,USA_Gas_Ottawa26502,NA-USA-SN
Generator,Node,Nodes,USA_Gas_OtterCreekEth26505,NA-USA-MW
Generator,Node,Nodes,USA_Gas_Ouachita26508,NA-USA-SA
Generator,Node,Nodes,USA_Gas_Owatonna26513,NA-USA-MW
Generator,Node,Nodes,USA_Gas_OWSommers26305,NA-USA-ER
Generator,Node,Nodes,USA_Gas_OxfordNE26523,NA-USA-MW
Generator,Node,Nodes,USA_Gas_Oxnard26525,NA-USA-CA
Generator,Node,Nodes,USA_Gas_OxnardPaperMi26526,NA-USA-CA
Generator,Node,Nodes,USA_Gas_OysterCreekUn26529,NA-USA-ER
Generator,Node,Nodes,USA_Gas_PacificEthanol26577,NA-USA-CA
Generator,Node,Nodes,USA_Gas_PackagingofAm26582,NA-USA-ME
Generator,Node,Nodes,USA_Gas_PaddysRun26585,NA-USA-SC
Generator,Node,Nodes,USA_Gas_PalomarEnergy26607,NA-USA-CA
Generator,Node,Nodes,USA_Gas_PaloSeco26602,NA-USA-PR
Generator,Node,Nodes,USA_Gas_PandaLibertyG26611,NA-USA-RE
Generator,Node,Nodes,USA_Gas_PandaPatriotG26612,NA-USA-RE
Generator,Node,Nodes,USA_Gas_PandaShermanP26613,NA-USA-ER
Generator,Node,Nodes,USA_Gas_PandaTemplePo26614,NA-USA-SA
Generator,Node,Nodes,USA_Gas_PanduitTinley26615,NA-USA-RW
Generator,Node,Nodes,USA_Gas_PanocheEnergy26616,NA-USA-CA
Generator,Node,Nodes,USA_Gas_PanochePeaker26617,NA-USA-CA
Generator,Node,Nodes,USA_Gas_Paradise26623,NA-USA-SC
Generator,Node,Nodes,USA_Gas_ParagouldRecip26626,NA-USA-SA
Generator,Node,Nodes,USA_Gas_ParagouldTurbi26627,NA-USA-SA
Generator,Node,Nodes,USA_Gas_ParamountRefin26628,NA-USA-CA
Generator,Node,Nodes,USA_Gas_ParisEnergyCe26632,NA-USA-ER
Generator,Node,Nodes,USA_Gas_ParisWI26631,NA-USA-RW
Generator,Node,Nodes,USA_Gas_Park500Philip26634,NA-USA-SV
Generator,Node,Nodes,USA_Gas_ParlinPowerPl26640,NA-USA-RE
Generator,Node,Nodes,USA_Gas_ParnassusCentr26642,NA-USA-CA
Generator,Node,Nodes,USA_Gas_ParrGT26643,NA-USA-SV
Generator,Node,Nodes,USA_Gas_ParSterilePro26622,NA-USA-RM
Generator,Node,Nodes,USA_Gas_PasadenaCogene26645,NA-USA-ER
Generator,Node,Nodes,USA_Gas_PastoriaEnergy26651,NA-USA-CA
Generator,Node,Nodes,USA_Gas_PaulsboroRefin26662,NA-USA-RE
Generator,Node,Nodes,USA_Gas_PawtucketPower26669,NA-USA-NE
Generator,Node,Nodes,USA_Gas_PaxtonCreekCo26670,NA-USA-RE
Generator,Node,Nodes,USA_Gas_Payson26674,NA-USA-NW
Generator,Node,Nodes,USA_Gas_PCAFilerCity26538,NA-USA-RM
Generator,Node,Nodes,USA_Gas_PeakPower1Co26677,NA-USA-NY
Generator,Node,Nodes,USA_Gas_PeaRidge26675,NA-USA-SE
Generator,Node,Nodes,USA_Gas_Pearsall26682,NA-USA-ER
Generator,Node,Nodes,USA_Gas_PEBerkeley26544,NA-USA-CA
Generator,Node,Nodes,USA_Gas_PedricktownCog26688,NA-USA-RE
Generator,Node,Nodes,USA_Gas_Pender26704,NA-USA-MW
Generator,Node,Nodes,USA_Gas_PenoCreek26709,NA-USA-SW
Generator,Node,Nodes,USA_Gas_PensacolaFlori26712,NA-USA-SE
Generator,Node,Nodes,USA_Gas_PepperidgeFarm26715,NA-USA-NE
Generator,Node,Nodes,USA_Gas_PermianBasin26722,NA-USA-ER
Generator,Node,Nodes,USA_Gas_Perryman26727,NA-USA-RE
Generator,Node,Nodes,USA_Gas_PerryvillePowe26728,NA-USA-SA
Generator,Node,Nodes,USA_Gas_PfizerGrotonF26737,NA-USA-NE
Generator,Node,Nodes,USA_Gas_PfizerGrotonP26738,NA-USA-NE
Generator,Node,Nodes,USA_Gas_PhelpsDodgeRe26743,NA-USA-AZ
Generator,Node,Nodes,USA_Gas_PhiladelphiaRe26745,NA-USA-RE
Generator,Node,Nodes,USA_Gas_Phillips66Bil26748,NA-USA-NW
Generator,Node,Nodes,USA_Gas_Phillips66Rod26750,NA-USA-CA
Generator,Node,Nodes,USA_Gas_Pinckneyville26778,NA-USA-SW
Generator,Node,Nodes,USA_Gas_PineBluffEner26780,NA-USA-SA
Generator,Node,Nodes,USA_Gas_PinelawnPower26794,NA-USA-NY
Generator,Node,Nodes,USA_Gas_PineStreet26787,NA-USA-RM
Generator,Node,Nodes,USA_Gas_PioneerGenerat26808,NA-USA-MW
Generator,Node,Nodes,USA_Gas_PioPicoEnergy26805,NA-USA-CA
Generator,Node,Nodes,USA_Gas_PitchessCogen26822,NA-USA-CA
Generator,Node,Nodes,USA_Gas_PittsfieldGene26824,NA-USA-NE
Generator,Node,Nodes,USA_Gas_PixarEmeryvi26828,NA-USA-CA
Generator,Node,Nodes,USA_Gas_PlainsEnd26832,NA-USA-RA
Generator,Node,Nodes,USA_Gas_PlainsEndIIL26833,NA-USA-RA
Generator,Node,Nodes,USA_Gas_PlantNo2Free26839,NA-USA-NY
Generator,Node,Nodes,USA_Gas_PlantX26841,NA-USA-SS
Generator,Node,Nodes,USA_Gas_PlaquemineCoge26842,NA-USA-SA
Generator,Node,Nodes,USA_Gas_PLBartow26535,NA-USA-FR
Generator,Node,Nodes,USA_Gas_PleasantHill26846,NA-USA-MW
Generator,Node,Nodes,USA_Gas_PleasantsEnerg26855,NA-USA-RW
Generator,Node,Nodes,USA_Gas_PleasantValley26849,NA-USA-MW
Generator,Node,Nodes,USA_Gas_PointComfortO26868,NA-USA-ER
Generator,Node,Nodes,USA_Gas_Polk26870,NA-USA-FR
Generator,Node,Nodes,USA_Gas_Ponca26873,NA-USA-SS
Generator,Node,Nodes,USA_Gas_PoncaCity26874,NA-USA-SS
Generator,Node,Nodes,USA_Gas_PoplarBluffGe26881,NA-USA-SW
Generator,Node,Nodes,USA_Gas_PortAllenLA26883,NA-USA-SA
Generator,Node,Nodes,USA_Gas_PortArthurTex26886,NA-USA-SA
Generator,Node,Nodes,USA_Gas_PortComfortPo26887,NA-USA-ER
Generator,Node,Nodes,USA_Gas_PortEverglades26889,NA-USA-FR
Generator,Node,Nodes,USA_Gas_PortJefferson26890,NA-USA-NY
Generator,Node,Nodes,USA_Gas_PortNechesPla26892,NA-USA-SA
Generator,Node,Nodes,USA_Gas_PortsideEnergy26912,NA-USA-RW
Generator,Node,Nodes,USA_Gas_PortWashington26895,NA-USA-RW
Generator,Node,Nodes,USA_Gas_PortWestward26897,NA-USA-NW
Generator,Node,Nodes,USA_Gas_PortWestwardU26898,NA-USA-NW
Generator,Node,Nodes,USA_Gas_PotterStation26921,NA-USA-NE
Generator,Node,Nodes,USA_Gas_Pouch26923,NA-USA-NY
Generator,Node,Nodes,USA_Gas_PowerIsland26929,NA-USA-ER
Generator,Node,Nodes,USA_Gas_PowerlanePlant26931,NA-USA-ER
Generator,Node,Nodes,USA_Gas_PowerStation426930,NA-USA-ER
Generator,Node,Nodes,USA_Gas_PPGPlantCCau26552,NA-USA-SA
Generator,Node,Nodes,USA_Gas_PPGPowerhouse26554,NA-USA-SA
Generator,Node,Nodes,USA_Gas_PPlant26536,NA-USA-CA
Generator,Node,Nodes,USA_Gas_PPSPowerPlant26559,NA-USA-SC
Generator,Node,Nodes,USA_Gas_PrairieHorizon26941,NA-USA-SN
Generator,Node,Nodes,USA_Gas_PrairiesEdgeG26953,NA-USA-RW
Generator,Node,Nodes,USA_Gas_Pratt226956,NA-USA-SN
Generator,Node,Nodes,USA_Gas_Pratt26954,NA-USA-SN
Generator,Node,Nodes,USA_Gas_PrattWhitney26955,NA-USA-NE
Generator,Node,Nodes,USA_Gas_PrestonIA26962,NA-USA-MW
Generator,Node,Nodes,USA_Gas_PrestonMN26963,NA-USA-MW
Generator,Node,Nodes,USA_Gas_PrincetonIL26970,NA-USA-SW
Generator,Node,Nodes,USA_Gas_PrincetonUnive26974,NA-USA-RE
Generator,Node,Nodes,USA_Gas_ProcterGambl26976,NA-USA-RW
Generator,Node,Nodes,USA_Gas_ProcterGambl26977,NA-USA-RE
Generator,Node,Nodes,USA_Gas_PSEGBurlington26563,NA-USA-RE
Generator,Node,Nodes,USA_Gas_PSEGEssexGene26564,NA-USA-RE
Generator,Node,Nodes,USA_Gas_PSEGKearnyGen26567,NA-USA-RE
Generator,Node,Nodes,USA_Gas_PSEGLindenGen26568,NA-USA-RE
Generator,Node,Nodes,USA_Gas_PSEGSewarenGe26570,NA-USA-RE
Generator,Node,Nodes,USA_Gas_PuebloAirport26996,NA-USA-RA
Generator,Node,Nodes,USA_Gas_PurdueUniversi27004,NA-USA-RW
