# File: EIA_860_generators_existing_2015.csv
# Title: EIA Form 860 capacity data for year 2015 - copied from file Generators2015
# Unit: MW
# Comments: Selected columns from original form
# Source: https://www.eia.gov/electricity/data/eia860/
# Column types: icncci
# ----------
Plant.Code,Prime.Mover,Nameplate.MW,Energy.Source.1,Sector.Name,Operating.Year
338,HY,2.4,WAT,Electric Utility,1913
339,HY,20.5,WAT,Electric Utility,1921
339,HY,19.6,WAT,Electric Utility,1921
340,HY,6.6,WAT,Electric Utility,1907
340,HY,6.6,WAT,Electric Utility,1907
340,HY,6.6,WAT,Electric Utility,1907
340,HY,6.6,WAT,Electric Utility,1907
341,GT,63,NG,IPP Non-CHP,1976
341,GT,63,NG,IPP Non-CHP,1976
341,GT,63,NG,IPP Non-CHP,1976
341,GT,63,NG,IPP Non-CHP,1976
342,HY,1.5,WAT,Electric Utility,1911
342,HY,1.5,WAT,Electric Utility,1912
344,HY,95,WAT,Electric Utility,1960
344,HY,95,WAT,Electric Utility,1960
345,GT,138,NG,IPP Non-CHP,1970
345,ST,218,NG,IPP Non-CHP,1959
345,ST,218,NG,IPP Non-CHP,1959
350,ST,806,NG,IPP Non-CHP,1971
350,ST,806,NG,IPP Non-CHP,1973
353,HY,11.3,WAT,Electric Utility,1924
354,HY,10.8,WAT,Electric Utility,1956
356,ST,163.2,NG,IPP Non-CHP,1954
356,ST,163.2,NG,IPP Non-CHP,1957
356,ST,495,NG,IPP Non-CHP,1967
356,ST,495,NG,IPP Non-CHP,1967
357,HY,5.9,WAT,Electric Utility,1916
357,HY,7.2,WAT,Electric Utility,1917
358,CT,164.6,NG,Electric Utility,2005
358,CT,164.6,NG,Electric Utility,2005
358,CA,189.2,NG,Electric Utility,2005
358,CT,164.6,NG,Electric Utility,2006
358,CT,164.6,NG,Electric Utility,2006
358,CA,189.2,NG,Electric Utility,2006
361,HY,0.8,WAT,Electric Utility,1899
361,HY,0.8,WAT,Electric Utility,1899
361,HY,0.8,WAT,Electric Utility,1899
361,HY,0.8,WAT,Electric Utility,1899
363,HY,3.1,WAT,Electric Utility,1999
365,HY,1.3,WAT,Electric Utility,1909
365,HY,1.3,WAT,Electric Utility,1909
371,ST,1200,NUC,Electric Utility,1984
376,HY,7.5,WAT,Electric Utility,1930
376,HY,7.5,WAT,Electric Utility,1930
376,HY,8.6,WAT,Electric Utility,1983
377,CA,20,NG,Electric Utility,1977
377,CA,20,NG,Electric Utility,1977
377,ST,23,LFG,Electric Utility,1953
377,ST,50,LFG,Electric Utility,1959
377,ST,50,NG,Electric Utility,1964
377,CT,25.4,NG,Electric Utility,1977
377,CT,55.1,NG,Electric Utility,1977
377,GT,57.4,NG,Electric Utility,2004
378,HY,0.7,WAT,Electric Utility,1920
378,HY,0.3,WAT,Electric Utility,1920
380,HY,78.4,WAT,Electric Utility,1960
380,HY,78.4,WAT,Electric Utility,1960
381,HY,50,WAT,Electric Utility,1969
381,HY,50,WAT,Electric Utility,1969
382,HY,39.5,WAT,Electric Utility,1967
382,HY,39.5,WAT,Electric Utility,1967
382,HY,36.5,WAT,Electric Utility,1987
384,ST,660,SUB,IPP Non-CHP,1965
384,ST,660,SUB,IPP Non-CHP,1966
385,HY,5,WAT,Electric Utility,1953
385,HY,5,WAT,Electric Utility,1953
386,HY,4.8,WAT,Electric Utility,1941
386,HY,4.4,WAT,Electric Utility,1966
387,HY,10,WAT,Electric Utility,1950
387,HY,9.6,WAT,Electric Utility,1941
388,HY,16.5,WAT,Electric Utility,1957
388,HY,16.5,WAT,Electric Utility,1957
389,CA,34.5,NG,Electric Utility,1952
389,CT,89.9,NG,Electric Utility,1993
389,CA,65.9,NG,Electric Utility,2012
389,CT,43.2,NG,Electric Utility,2012
389,CT,43.2,NG,Electric Utility,2012
389,ST,81.6,NG,Electric Utility,1968
390,HY,6,WAT,Electric Utility,1982
390,HY,6,WAT,Electric Utility,1982
391,HY,3.2,WAT,Electric Utility,1925
392,PS,271,WAT,Electric Utility,1973
392,PS,271,WAT,Electric Utility,1974
392,PS,271,WAT,Electric Utility,1977
392,PS,271,WAT,Electric Utility,1977
392,PS,271,WAT,Electric Utility,1978
392,PS,271,WAT,Electric Utility,1978
392,HY,56,WAT,Electric Utility,1972
393,HY,37.5,WAT,Electric Utility,1952
394,HY,0.8,WAT,Electric Utility,1908
394,HY,0.8,WAT,Electric Utility,1909
396,HY,11,WAT,Electric Utility,1971
397,HY,2,WAT,Electric Utility,1921
398,HY,2.8,WAT,Electric Utility,1927
398,HY,2.8,WAT,Electric Utility,1927
399,CT,85.3,NG,Electric Utility,1994
399,CT,85.3,NG,Electric Utility,1994
399,CA,75,NG,Electric Utility,1949
399,GT,60.5,NG,Electric Utility,2002
399,GT,60.5,NG,Electric Utility,2002
399,GT,60.5,NG,Electric Utility,2002
399,GT,60.5,NG,Electric Utility,2002
399,GT,60.5,NG,Electric Utility,2002
400,ST,230,NG,Electric Utility,1962
400,CT,182.8,NG,Electric Utility,2005
400,GT,108.2,NG,Electric Utility,2013
400,GT,108.2,NG,Electric Utility,2013
400,GT,108.2,NG,Electric Utility,2013
400,GT,108.2,NG,Electric Utility,2013
400,GT,108.2,NG,Electric Utility,2013
400,GT,108.2,NG,Electric Utility,2013
400,ST,230,NG,Electric Utility,1963
400,CA,264.3,NG,Electric Utility,2005
400,CT,182.8,NG,Electric Utility,2005
401,HY,37.5,WAT,Electric Utility,1952
402,HY,3.2,WAT,Electric Utility,1958
403,HY,2.8,WAT,Electric Utility,1922
403,HY,2.8,WAT,Electric Utility,1922
404,ST,163.2,NG,Electric Utility,1958
404,ST,163.2,NG,Electric Utility,1959
406,IC,1.3,DFO,Electric Utility,1999
406,IC,1.1,DFO,Electric Utility,1989
406,IC,1.1,DFO,Electric Utility,1996
406,IC,0.5,DFO,Electric Utility,2010
406,IC,2.3,DFO,Electric Utility,2006
406,IC,0.4,DFO,Electric Utility,1985
406,IC,0.9,DFO,Electric Utility,1985
407,HY,37.5,WAT,Electric Utility,1953
408,GT,60.5,NG,Electric Utility,2002
408,CT,182.8,NG,Electric Utility,2004
408,CT,182.8,NG,Electric Utility,2004
408,CA,264.4,NG,Electric Utility,2004
409,HY,94.5,WAT,IPP Non-CHP,1967
410,HY,9,WAT,IPP Non-CHP,1967
412,HY,44,WAT,IPP Non-CHP,1965
413,HY,27.3,WAT,IPP Non-CHP,1965
414,HY,10,WAT,IPP Non-CHP,1957
415,HY,72,WAT,IPP Non-CHP,1957
416,HY,8.5,WAT,IPP Non-CHP,1958
416,HY,8.5,WAT,IPP Non-CHP,1958
416,HY,7.2,WAT,IPP Non-CHP,2012
417,HY,41.9,WAT,Electric Utility,1963
418,HY,10,WAT,Electric Utility,1963
419,HY,59,WAT,Electric Utility,1963
420,ST,75,NG,Electric Utility,1965
421,IC,0.6,DFO,Electric Utility,1984
421,IC,1.8,DFO,Electric Utility,2015
421,IC,1.1,DFO,Electric Utility,1983
421,IC,1.1,DFO,Electric Utility,1989
422,GT,28.8,NG,Electric Utility,1976
422,GT,28.8,NG,Electric Utility,1976
422,GT,60.5,NG,Electric Utility,2004
422,GT,60.5,NG,Electric Utility,2004
423,IC,0.4,DFO,Electric Utility,1990
423,IC,0.3,DFO,Electric Utility,2001
423,IC,0.3,DFO,Electric Utility,1985
424,HY,15.3,WAT,Electric Utility,1966
425,HY,61.2,WAT,Electric Utility,1966
425,HY,54.9,WAT,Electric Utility,1966
426,HY,6.1,WAT,Electric Utility,1966
427,HY,79.2,WAT,Electric Utility,1966
428,HY,2.7,WAT,IPP Non-CHP,1982
430,HY,78.9,WAT,Electric Utility,1963
430,HY,78.9,WAT,Electric Utility,1968
431,HY,80.8,WAT,Electric Utility,1961
431,HY,80.8,WAT,Electric Utility,1962
432,HY,74.1,WAT,Electric Utility,1971
433,HY,25.5,WAT,Electric Utility,1965
435,HY,133,WAT,Electric Utility,1968
435,HY,133,WAT,Electric Utility,1968
436,HY,59.8,WAT,Electric Utility,1972
436,HY,59.8,WAT,Electric Utility,1976
436,HY,78.3,WAT,Electric Utility,1994
436,HY,78.3,WAT,Electric Utility,1992
437,HY,117,WAT,Electric Utility,1968
437,PS,97.7,WAT,Electric Utility,1968
437,HY,117,WAT,Electric Utility,1968
437,PS,97.7,WAT,Electric Utility,1968
437,HY,117,WAT,Electric Utility,1968
437,PS,97.7,WAT,Electric Utility,1969
438,HY,32.6,WAT,Electric Utility,1968
438,PS,27.5,WAT,Electric Utility,1968
438,PS,27.5,WAT,Electric Utility,1968
438,PS,27.5,WAT,Electric Utility,1968
439,HY,45.5,WAT,Electric Utility,1971
439,HY,45.5,WAT,Electric Utility,1971
439,HY,45.5,WAT,Electric Utility,1971
439,HY,34.3,WAT,Electric Utility,1989
440,HY,1.2,WAT,Electric Utility,1924
440,HY,3.3,WAT,Electric Utility,1924
441,HY,66.2,WAT,Electric Utility,1955
441,HY,66.2,WAT,Electric Utility,1955
441,HY,66.2,WAT,Electric Utility,1955
442,HY,77.2,WAT,Electric Utility,1963
442,HY,77.2,WAT,Electric Utility,1963
443,HY,39,WAT,Electric Utility,1950
443,HY,39,WAT,Electric Utility,1949
443,HY,39,WAT,Electric Utility,1949
444,HY,6.7,WAT,Electric Utility,1955
444,HY,6.7,WAT,Electric Utility,1955
445,HY,142,WAT,Electric Utility,1949
445,HY,142,WAT,Electric Utility,1948
445,HY,142,WAT,Electric Utility,1944
445,HY,142,WAT,Electric Utility,1944
445,HY,142,WAT,Electric Utility,1948
445,HY,2,WAT,Electric Utility,1944
445,HY,2,WAT,Electric Utility,1944
446,PS,4.2,WAT,Electric Utility,1968
446,PS,4.2,WAT,Electric Utility,1968
446,PS,4.2,WAT,Electric Utility,1967
446,PS,4.2,WAT,Electric Utility,1967
446,PS,4.2,WAT,Electric Utility,1968
446,PS,4.2,WAT,Electric Utility,1967
447,HY,30,WAT,Electric Utility,1942
447,HY,30,WAT,Electric Utility,1943
447,HY,30,WAT,Electric Utility,1942
447,HY,30,WAT,Electric Utility,1943
448,PS,53,WAT,Electric Utility,1968
448,PS,53,WAT,Electric Utility,1968
448,PS,53,WAT,Electric Utility,1967
448,PS,53,WAT,Electric Utility,1967
448,PS,53,WAT,Electric Utility,1967
448,PS,53,WAT,Electric Utility,1967
448,PS,53,WAT,Electric Utility,1967
448,PS,53,WAT,Electric Utility,1967
450,HY,90,WAT,Electric Utility,1964
450,HY,90,WAT,Electric Utility,1964
451,HY,70,WAT,Electric Utility,1964
451,HY,70,WAT,Electric Utility,1964
454,HY,157.5,WAT,Electric Utility,1969
454,HY,157.5,WAT,Electric Utility,1969
455,HY,46.7,WAT,Electric Utility,1969
457,HY,0.7,WAT,Electric Utility,1986
457,HY,0.7,WAT,Electric Utility,1986
460,IC,2,DFO,Electric Utility,1964
460,IC,2,DFO,Electric Utility,1964
460,IC,2,DFO,Electric Utility,1964
460,IC,2,DFO,Electric Utility,1964
460,IC,2,DFO,Electric Utility,1964
464,GT,26.6,NG,Electric Utility,1973
464,GT,26.6,NG,Electric Utility,1977
466,HY,5,WAT,IPP Non-CHP,2013
467,PS,150,WAT,Electric Utility,1967
467,PS,150,WAT,Electric Utility,1967
469,ST,380.8,BIT,Electric Utility,1968
469,CT,185.3,NG,Electric Utility,2015
469,CT,185.3,NG,Electric Utility,2015
469,CA,255,NG,Electric Utility,2015
470,ST,382.5,SUB,Electric Utility,1973
470,ST,396,SUB,Electric Utility,1975
470,ST,856.8,SUB,Electric Utility,2010
471,GT,26.6,NG,Electric Utility,1973
472,HY,0.6,WAT,Electric Utility,1906
472,HY,0.6,WAT,Electric Utility,1908
473,HY,1.5,WAT,Electric Utility,1932
473,HY,1.5,WAT,Electric Utility,1932
474,HY,0.8,WAT,Electric Utility,1929
474,HY,0.6,WAT,Electric Utility,1908
476,HY,7.2,WAT,Electric Utility,1909
476,HY,7.2,WAT,Electric Utility,1909
477,ST,191.7,BIT,Electric Utility,1964
477,GT,59.3,NG,Electric Utility,1973
479,HY,2.9,WAT,Electric Utility,1983
480,HY,2.9,WAT,Electric Utility,1983
481,HY,7.9,WAT,Electric Utility,1983
482,HY,1.9,WAT,Electric Utility,1984
483,HY,3.1,WAT,Electric Utility,1984
484,HY,5.9,WAT,Electric Utility,1985
487,HY,4.1,WAT,Electric Utility,1985
489,HY,4.4,WAT,Electric Utility,1983
491,IC,0.5,DFO,Electric Utility,1963
491,IC,1,DFO,Electric Utility,1959
492,ST,50,SUB,Electric Utility,1962
492,ST,75,SUB,Electric Utility,1968
492,ST,132,SUB,Electric Utility,1974
493,ST,17.3,NG,Electric Utility,1953
493,ST,18.8,NG,Electric Utility,1954
493,ST,23.5,NG,Electric Utility,1957
494,HY,2.5,WAT,Electric Utility,1939
494,HY,2.5,WAT,Electric Utility,1927
494,HY,1,WAT,Electric Utility,2006
495,HY,1.2,WAT,Electric Utility,1925
502,IC,0.4,DFO,Electric Utility,2000
502,IC,1.8,DFO,Electric Utility,2007
502,IC,0.7,DFO,Electric Utility,1993
504,IC,0.9,DFO,Electric Utility,1951
504,IC,0.3,DFO,Electric Utility,1945
504,IC,1.3,DFO,Electric Utility,1964
504,IC,0.3,DFO,Electric Utility,1946
505,HY,7.5,WAT,Electric Utility,1952
505,HY,7.5,WAT,Electric Utility,1952
506,IC,0.7,DFO,Electric Utility,1939
506,IC,0.4,DFO,Electric Utility,1939
506,IC,1,DFO,Electric Utility,1942
506,IC,3,DFO,Electric Utility,1958
506,IC,3.5,DFO,Electric Utility,1962
506,IC,3.5,DFO,Electric Utility,1962
506,IC,5.1,DFO,Electric Utility,1970
507,IC,0.3,DFO,Electric Utility,1941
507,IC,0.3,DFO,Electric Utility,1941
507,IC,1,DFO,Electric Utility,1951
507,IC,1,DFO,Electric Utility,1951
507,IC,3,DFO,Electric Utility,1967
508,ST,25,SUB,Electric Utility,1972
508,GT,4.2,NG,Electric Utility,2001
508,ST,18.5,SUB,Electric Utility,2009
508,IC,1,DFO,Electric Utility,1949
508,IC,1,DFO,Electric Utility,1946
508,WT,4.5,WND,Electric Utility,2004
508,WT,1.5,WND,Electric Utility,2004
510,ST,78,GEO,IPP Non-CHP,1983
511,ST,3.7,BIT,Electric Utility,1950
511,IC,1.9,NG,Electric Utility,1966
511,IC,1.9,NG,Electric Utility,1966
511,IC,1.8,DFO,Electric Utility,1999
511,IC,1.8,DFO,Electric Utility,1999
511,IC,1.8,DFO,Electric Utility,1999
512,HY,43.2,WAT,Electric Utility,1967
512,HY,43.2,WAT,Electric Utility,1967
513,HY,15,WAT,Electric Utility,1950
513,HY,15,WAT,Electric Utility,1950
513,HY,15,WAT,Electric Utility,1950
514,HY,86.6,WAT,Electric Utility,1970
514,HY,86.6,WAT,Electric Utility,1971
515,HY,4.5,WAT,Electric Utility,1959
516,HY,13,WAT,Electric Utility,1943
516,HY,13,WAT,Electric Utility,1943
517,HY,8.1,WAT,Electric Utility,1951
518,HY,43,WAT,Electric Utility,1954
518,HY,43,WAT,Electric Utility,1954
518,PS,8.5,WAT,Electric Utility,1954
519,HY,38.2,WAT,Electric Utility,1954
520,HY,5.6,WAT,Electric Utility,1962
521,HY,9.9,WAT,Electric Utility,1962
525,ST,190,BIT,Electric Utility,1965
525,ST,275.4,BIT,Electric Utility,1976
527,ST,11.5,BIT,Electric Utility,1959
527,ST,11.5,BIT,Electric Utility,1959
527,ST,11.5,BIT,Electric Utility,1959
527,ST,79.3,BIT,Electric Utility,1991
531,HY,7.2,WAT,Electric Utility,1985
533,CA,7.5,NG,Electric Utility,1954
533,CA,7.5,NG,Electric Utility,1954
533,CA,25,NG,Electric Utility,1959
533,CT,107,NG,Electric Utility,1996
533,CT,165,NG,Electric Utility,2002
533,CT,165,NG,Electric Utility,2002
533,CA,177,NG,Electric Utility,2002
534,HY,10,WAT,Electric Utility,1985
535,GT,77,NG,Electric Utility,1986
537,HY,3.6,WAT,Electric Utility,1983
537,HY,3.6,WAT,Electric Utility,1983
537,HY,3.6,WAT,Electric Utility,1983
539,PS,3.5,WAT,IPP Non-CHP,1929
539,PS,3.5,WAT,IPP Non-CHP,1928
539,PS,24,WAT,IPP Non-CHP,1928
540,GT,21.8,KER,IPP Non-CHP,1967
541,HY,1.2,WAT,IPP Non-CHP,1903
541,HY,1.2,WAT,IPP Non-CHP,1903
541,HY,1.2,WAT,IPP Non-CHP,1903
541,HY,1.2,WAT,IPP Non-CHP,1903
541,HY,1.2,WAT,IPP Non-CHP,1903
541,HY,1.2,WAT,IPP Non-CHP,1903
542,GT,25,KER,IPP Non-CHP,1969
542,GT,25,KER,IPP Non-CHP,1969
542,GT,25,KER,IPP Non-CHP,1969
542,GT,20,KER,IPP Non-CHP,2008
542,GT,20,KER,IPP Non-CHP,2008
544,GT,18.6,KER,IPP Non-CHP,1985
544,GT,51,KER,IPP Non-CHP,1996
544,GT,51,KER,IPP Non-CHP,1996
544,GT,51,KER,IPP Non-CHP,1996
544,GT,51,KER,IPP Non-CHP,1996
546,IC,2.7,DFO,IPP Non-CHP,1967
546,IC,2.7,DFO,IPP Non-CHP,1967
546,ST,75,RFO,IPP Non-CHP,1954
546,ST,414.9,RFO,IPP Non-CHP,1971
547,PS,235,WAT,IPP Non-CHP,1973
547,PS,235,WAT,IPP Non-CHP,1973
547,PS,235,WAT,IPP Non-CHP,1973
547,PS,235,WAT,IPP Non-CHP,1972
550,ST,50.7,WDS,Electric Utility,1983
550,GT,7.2,NG,Electric Utility,2002
551,HY,2,WAT,IPP Non-CHP,1937
552,HY,37.2,WAT,IPP Non-CHP,1955
553,HY,7.5,WAT,IPP Non-CHP,1919
553,HY,7.5,WAT,IPP Non-CHP,1919
553,HY,7.5,WAT,IPP Non-CHP,1919
553,HY,8,WAT,IPP Non-CHP,1936
554,HY,0.4,WAT,IPP Non-CHP,1926
554,HY,0.3,WAT,IPP Non-CHP,1906
554,HY,0.3,WAT,IPP Non-CHP,1906
554,HY,0.3,WAT,IPP Non-CHP,1949
554,HY,0.3,WAT,IPP Non-CHP,1949
557,HY,1,WAT,IPP Non-CHP,1919
557,GT,18.5,JF,IPP Non-CHP,1969
557,HY,1,WAT,IPP Non-CHP,1949
559,HY,4,WAT,Electric Utility,1925
559,HY,4,WAT,Electric Utility,1925
560,HY,3,WAT,IPP Non-CHP,1914
560,HY,3,WAT,IPP Non-CHP,1914
560,HY,3,WAT,IPP Non-CHP,1914
561,GT,21.8,KER,IPP Non-CHP,1968
562,GT,18.5,KER,IPP Non-CHP,1966
562,ST,113.6,NG,IPP Non-CHP,1958
562,ST,239.4,NG,IPP Non-CHP,1964
562,ST,414.9,RFO,IPP Non-CHP,1973
563,GT,41.8,KER,IPP Non-CHP,1970
563,GT,41.8,KER,IPP Non-CHP,1970
563,GT,41.8,KER,IPP Non-CHP,1970
563,GT,41.8,KER,IPP Non-CHP,1970
564,ST,464.5,BIT,Electric Utility,1987
564,ST,464.5,BIT,Electric Utility,1996
564,CA,129.8,NG,Electric Utility,2010
564,CT,203.2,NG,Electric Utility,2010
565,GT,21.8,KER,IPP Non-CHP,1967
566,ST,909.9,NUC,IPP Non-CHP,1975
566,ST,1253,NUC,IPP Non-CHP,1986
568,ST,400,SUB,IPP Non-CHP,1968
568,GT,18.6,KER,IPP Non-CHP,1967
579,HY,3.2,WAT,Electric Utility,1986
581,GT,19,DFO,Electric Utility,1972
583,HY,1.4,WAT,Electric Utility,1967
584,HY,15,WAT,Electric Utility,1989
584,HY,15,WAT,Electric Utility,1989
585,HY,1.9,WAT,Electric Utility,1984
585,HY,1.9,WAT,Electric Utility,1984
585,HY,1.9,WAT,Electric Utility,1984
586,HY,2.4,WAT,Electric Utility,1984
589,ST,59.5,WDS,Electric Utility,1984
591,GT,26,DFO,IPP Non-CHP,1973
591,GT,26,DFO,IPP Non-CHP,1973
592,GT,18.5,DFO,IPP Non-CHP,1968
593,GT,12.5,DFO,IPP Non-CHP,1963
593,ST,75,NG,IPP Non-CHP,1954
593,ST,176.8,NG,IPP Non-CHP,1966
593,ST,446,NG,IPP Non-CHP,1973
594,GT,18.6,DFO,IPP Non-CHP,1967
594,ST,445.5,BIT,IPP Non-CHP,1980
597,GT,20,DFO,IPP Non-CHP,1964
599,ST,18.8,NG,IPP Non-CHP,1962
599,ST,18.8,NG,IPP Non-CHP,1962
599,ST,113.6,NG,IPP Non-CHP,1975
602,ST,685,BIT,IPP Non-CHP,1984
602,ST,685,BIT,IPP Non-CHP,1991
607,GT,129.1,NG,Electric Utility,1984
607,GT,129.1,NG,Electric Utility,1984
607,GT,58.9,NG,Electric Utility,2001
607,GT,58.9,NG,Electric Utility,2001
609,CT,265,NG,Electric Utility,2013
609,CT,265,NG,Electric Utility,2013
609,CT,265,NG,Electric Utility,2013
609,CA,500,NG,Electric Utility,2013
612,GT,62,DFO,Electric Utility,1974
612,GT,62,DFO,Electric Utility,1974
612,CT,188.2,NG,Electric Utility,2000
612,CT,188.2,NG,Electric Utility,2000
612,CT,188.2,NG,Electric Utility,2000
612,CT,188.2,NG,Electric Utility,2001
612,CT,188.2,NG,Electric Utility,2001
612,CT,188.2,NG,Electric Utility,2001
612,GT,62,DFO,Electric Utility,1974
612,GT,62,DFO,Electric Utility,1974
612,GT,62,DFO,Electric Utility,1974
612,GT,62,DFO,Electric Utility,1974
612,GT,62,DFO,Electric Utility,1974
612,GT,62,DFO,Electric Utility,1974
612,GT,62,DFO,Electric Utility,1974
612,GT,181,NG,Electric Utility,2003
612,GT,181,NG,Electric Utility,2003
612,GT,62,DFO,Electric Utility,1974
612,GT,62,DFO,Electric Utility,1974
612,GT,62,DFO,Electric Utility,1974
612,CA,156.2,NG,Electric Utility,1958
612,CA,436.1,NG,Electric Utility,1969
613,GT,34.2,NG,Electric Utility,1970
613,GT,34.2,NG,Electric Utility,1970
613,GT,34.2,NG,Electric Utility,1970
613,GT,34.2,NG,Electric Utility,1970
613,GT,34.2,NG,Electric Utility,1972
613,GT,34.2,NG,Electric Utility,1972
613,GT,34.2,NG,Electric Utility,1972
613,GT,34.2,NG,Electric Utility,1972
613,GT,34.2,NG,Electric Utility,1972
613,GT,34.2,NG,Electric Utility,1972
613,GT,34.2,NG,Electric Utility,1972
613,GT,34.2,NG,Electric Utility,1970
613,GT,34.2,NG,Electric Utility,1972
613,GT,34.2,NG,Electric Utility,1972
613,GT,34.2,NG,Electric Utility,1972
613,GT,34.2,NG,Electric Utility,1972
613,GT,34.2,NG,Electric Utility,1972
613,GT,34.2,NG,Electric Utility,1970
613,GT,34.2,NG,Electric Utility,1970
613,CT,185,NG,Electric Utility,1993
613,CT,185,NG,Electric Utility,1993
613,GT,34.2,NG,Electric Utility,1970
613,CT,185,NG,Electric Utility,1993
613,CT,185,NG,Electric Utility,1993
613,GT,34.2,NG,Electric Utility,1970
613,GT,34.2,NG,Electric Utility,1970
613,GT,34.2,NG,Electric Utility,1970
613,GT,34.2,NG,Electric Utility,1970
613,CA,151.2,NG,Electric Utility,1957
613,CA,151.2,NG,Electric Utility,1958
617,GT,34.2,NG,Electric Utility,1971
617,GT,34.2,NG,Electric Utility,1971
617,GT,34.2,NG,Electric Utility,1971
617,GT,34.2,NG,Electric Utility,1971
617,GT,34.2,NG,Electric Utility,1971
617,GT,34.2,NG,Electric Utility,1971
617,GT,34.2,NG,Electric Utility,1971
617,GT,34.2,NG,Electric Utility,1971
617,GT,34.2,NG,Electric Utility,1971
617,GT,34.2,NG,Electric Utility,1971
617,GT,34.2,NG,Electric Utility,1971
617,GT,34.2,NG,Electric Utility,1971
619,CT,265,NG,Electric Utility,2014
619,CT,265,NG,Electric Utility,2014
619,CT,265,NG,Electric Utility,2014
619,CA,500,NG,Electric Utility,2014
620,CA,436.1,NG,Electric Utility,1969
620,CT,188.2,NG,Electric Utility,2002
620,CT,188.2,NG,Electric Utility,2002
620,CT,188.2,NG,Electric Utility,2002
620,CT,188.2,NG,Electric Utility,2003
620,CA,436.1,NG,Electric Utility,1974
620,CT,188.2,NG,Electric Utility,2002
620,CT,188.2,NG,Electric Utility,2002
620,CT,188.2,NG,Electric Utility,2002
620,CT,188.2,NG,Electric Utility,2002
621,ST,877.2,NUC,Electric Utility,1972
621,ST,760,NUC,Electric Utility,1973
621,CA,472,NG,Electric Utility,2007
621,CT,188,NG,Electric Utility,2007
621,CT,188,NG,Electric Utility,2007
621,CT,188,NG,Electric Utility,2007
621,CT,188,NG,Electric Utility,2007
621,ST,402,NG,Electric Utility,1967
621,ST,402,RFO,Electric Utility,1968
622,HY,16.8,WAT,Electric Utility,1995
624,GT,33.7,NG,Electric Utility,1968
624,GT,33.7,DFO,Electric Utility,1968
625,HY,8.2,WAT,Electric Utility,1983
625,HY,8.2,WAT,Electric Utility,1983
626,HY,1.4,WAT,Electric Utility,1985
627,GT,56.7,DFO,Electric Utility,1973
627,GT,56.7,DFO,Electric Utility,1973
627,GT,56.7,DFO,Electric Utility,1973
627,GT,56.7,DFO,Electric Utility,1973
628,ST,440.5,BIT,Electric Utility,1966
628,ST,523.8,BIT,Electric Utility,1969
628,ST,739.2,BIT,Electric Utility,1984
628,ST,739.2,BIT,Electric Utility,1982
629,GT,19.2,DFO,Electric Utility,1970
629,GT,19.2,DFO,Electric Utility,1970
629,GT,71.2,DFO,Electric Utility,1974
630,GT,33.7,NG,Electric Utility,1969
630,GT,33.7,NG,Electric Utility,1969
630,GT,42.9,NG,Electric Utility,1970
630,GT,42.9,NG,Electric Utility,1971
632,HY,12.7,WAT,Electric Utility,1986
634,CT,208.2,NG,Electric Utility,2009
634,CT,208.2,NG,Electric Utility,2009
634,CT,208.2,NG,Electric Utility,2009
634,CT,208.2,NG,Electric Utility,2009
634,CA,421.2,NG,Electric Utility,2009
634,GT,55.4,DFO,Electric Utility,1972
634,GT,55.4,NG,Electric Utility,1972
634,GT,55.4,DFO,Electric Utility,1972
634,GT,55.4,NG,Electric Utility,1972
637,GT,19.2,DFO,Electric Utility,1970
638,ST,34.5,NG,Electric Utility,1953
638,ST,37.5,NG,Electric Utility,1954
638,ST,75,NG,Electric Utility,1956
638,GT,61.2,NG,Electric Utility,1980
638,GT,61.2,DFO,Electric Utility,1980
638,GT,61.2,NG,Electric Utility,1980
641,ST,93.7,BIT,Electric Utility,1959
641,ST,93.7,BIT,Electric Utility,1961
641,ST,369.7,BIT,Electric Utility,1970
641,ST,578,BIT,Electric Utility,1973
643,ST,149.6,BIT,Electric Utility,1965
643,ST,190.4,BIT,Electric Utility,1967
643,CT,203.2,NG,Electric Utility,2002
643,CT,203.2,NG,Electric Utility,2002
643,CA,213.3,NG,Electric Utility,2002
643,GT,41.8,DFO,Electric Utility,1971
645,GT,62,NG,Electric Utility,2009
645,ST,445.5,BIT,Electric Utility,1970
645,ST,445.5,BIT,Electric Utility,1973
645,ST,445.5,BIT,Electric Utility,1976
645,ST,486,BIT,Electric Utility,1985
649,ST,1160,NUC,Electric Utility,1987
649,ST,1160,NUC,Electric Utility,1989
663,ST,75,NG,Electric Utility,1972
663,ST,250.7,BIT,Electric Utility,1981
663,GT,24.6,NG,Electric Utility,1976
663,GT,24.6,NG,Electric Utility,1976
663,GT,96.1,NG,Electric Utility,1996
664,CA,50,NG,Electric Utility,1965
664,CT,96.1,NG,Electric Utility,2001
665,IC,2,NG,Electric Utility,1972
665,IC,2,NG,Electric Utility,1972
665,IC,2,NG,Electric Utility,1972
665,IC,2,NG,Electric Utility,1972
665,IC,2,NG,Electric Utility,1972
665,IC,8.8,NG,Electric Utility,1975
665,IC,2,NG,Electric Utility,1970
665,IC,6.4,NG,Electric Utility,1981
665,IC,6.4,NG,Electric Utility,1981
665,IC,2,NG,Electric Utility,1970
666,GT,185,NG,Electric Utility,2000
666,GT,185,NG,Electric Utility,2009
667,ST,297.5,BIT,Electric Utility,1966
667,ST,297.5,BIT,Electric Utility,1972
